Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice
13300,5,5,1956,2001,1384,1,2,0,2,159000
22136,5,5,1925,1975,2640,2,5,1,3,180000
7500,6,6,1947,1950,1312,1,3,0,2,127000
7000,6,6,1924,1950,1310,2,2,0,1,112000
10410,3,8,1930,2001,713,1,2,0,1,99800
5400,5,7,1954,2000,833,1,2,0,1,117000
5400,5,6,1921,1968,1073,1,2,0,1,108480
10914,3,3,1929,1950,715,1,2,0,2,68000
7008,4,8,1900,1998,720,1,1,0,1,86900
10800,5,6,1920,1950,1130,1,2,1,2,120000
7200,6,8,1915,1950,1595,2,3,1,2,155500
10818,4,4,1910,1950,1760,1,4,1,2,80000
10410,3,4,1915,1950,1214,1,3,0,3,105000
10800,5,4,1900,1970,2414,2,3,1,2,160000
10800,5,8,1936,1989,1466,2,3,1,2,170000
8658,6,5,1965,1965,1324,2,3,1,2,160000
13400,5,5,1966,1966,1086,1,3,1,2,159950
10184,6,5,1963,1963,1146,1,3,1,1,165000
9786,6,7,1962,1981,1734,1,3,1,2,159000
9510,6,5,1962,1985,1207,1,3,0,1,147000
7800,5,5,1964,1964,912,1,2,0,1,115000
8910,6,6,1959,1959,1194,1,3,1,2,159500
7332,6,6,1959,1959,864,1,2,0,1,120000
7100,5,7,1957,1957,816,1,2,0,1,129900
10800,6,6,1961,1992,1773,2,3,2,2,183000
11650,7,5,1959,1959,1472,2,2,1,2,157500
18275,7,8,1962,1998,2448,3,3,2,2,277500
16321,5,6,1957,1997,1600,1,2,2,1,207500
12144,4,6,1950,1950,1521,1,3,0,1,147500
10800,4,4,1949,1950,1192,1,4,0,0,135000
7200,5,7,1950,1950,1040,1,2,0,2,109500
7200,4,5,1950,1950,1040,1,2,0,2,109900
7560,5,5,1959,1959,1040,1,3,0,1,133700
8544,3,4,1950,1950,1040,2,2,0,2,81400
8544,3,4,1949,1950,1040,2,2,0,2,87500
8544,3,4,1950,1950,1040,2,2,0,2,93500
8512,5,5,1960,1960,1556,2,4,0,0,119000
7945,5,6,1959,1959,1150,1,3,0,1,141000
7000,5,4,1961,1961,1150,1,3,0,1,146000
7590,6,5,1966,1966,1348,1,3,1,2,155000
10205,5,5,1962,1962,999,1,3,0,1,134500
7400,7,6,1962,1962,1045,1,3,0,2,120000
7000,5,6,1962,1962,864,1,3,0,1,105000
7000,5,5,1962,1962,1025,1,3,0,0,124000
9856,5,8,1900,2005,2014,2,5,0,2,169000
9906,4,4,1925,1950,1328,1,3,0,1,107000
9600,5,6,1948,1950,1668,1,3,0,1,135000
5520,4,6,1920,1980,1657,1,4,1,1,111500
9600,6,8,1900,2004,1416,1,3,0,2,156500
9600,7,7,1925,1990,1641,1,3,1,2,178000
6451,7,7,1900,1970,1428,1,4,0,2,139900
3960,7,8,1930,1950,1004,1,2,1,1,105000
5684,6,8,1930,2005,813,1,2,0,1,110000
7745,4,6,1900,1950,1951,2,4,0,2,111500
7741,6,5,1924,1950,1032,1,2,0,1,108000
5633,5,7,1925,1950,844,1,2,0,1,111500
9000,5,6,1880,1991,1750,1,3,0,1,124000
7200,4,5,1950,1950,864,1,2,0,1,105000
4400,6,8,1920,1950,1118,1,2,0,2,116000
7614,3,5,1905,1950,1376,1,2,0,1,96900
6000,5,7,1955,1955,960,1,3,0,2,135500
6000,5,7,1924,1950,1566,1,5,0,2,139000
7830,3,5,1921,1950,492,1,1,0,1,61500
9576,6,7,1945,1950,1182,1,3,0,1,120000
5820,3,8,1955,2005,1163,1,3,0,1,126175
5747,3,4,1920,1950,840,1,2,0,1,64000
9142,6,8,1910,1950,1928,2,4,0,1,137000
9600,4,2,1900,1950,1774,2,4,0,3,87000
10800,7,7,1914,1970,1768,1,2,2,2,163000
6300,7,6,1910,2005,2104,2,5,0,2,155000
5000,5,4,1900,1950,1440,1,3,0,1,79000
8850,7,6,1916,1950,1690,1,3,1,1,144000
3600,6,7,1910,1993,1368,1,3,0,1,114504
7200,7,7,1920,1950,1762,1,4,0,2,157000
11340,6,5,1923,1950,1200,1,4,0,1,125000
22950,10,9,1892,1993,3608,2,4,2,3,475000
5976,5,7,1920,1950,1248,2,2,0,0,93500
9750,5,5,1958,1958,960,1,3,0,2,125000
4761,3,3,1918,1950,1020,1,2,0,0,64500
7446,4,5,1941,1950,788,1,2,2,0,100000
6435,6,5,1939,1950,1577,1,3,1,1,140200
11737,6,7,1924,1996,1827,1,2,1,1,202500
5000,6,7,1947,1950,1664,2,3,2,2,159000
7800,5,7,1939,1950,1118,1,3,1,2,119900
6240,6,6,1934,1950,1176,1,3,1,2,114500
6240,5,4,1936,1950,1344,1,3,0,1,115000
6120,3,5,1930,1950,1162,1,3,0,1,75000
6120,5,7,1925,1950,1015,1,3,0,1,88000
6240,4,5,1947,1950,912,1,2,0,0,80500
6240,5,6,1928,1950,1576,1,3,1,1,149000
6120,5,7,1930,1984,1324,1,3,0,1,110000
6000,6,6,1925,1980,1103,1,2,1,2,110500
6000,5,7,1921,1950,616,1,2,0,1,89000
6380,5,6,1922,1950,1048,1,2,1,1,113000
11672,5,5,1925,1950,816,1,2,0,1,109000
33120,6,5,1962,1962,2486,2,5,1,2,220000
9873,4,5,1970,1970,960,1,3,0,2,129000
5310,6,8,1910,2003,1635,1,2,0,1,117000
4118,4,4,1941,1950,693,1,2,0,0,52500
10320,4,5,1924,1950,1430,2,3,0,2,107000
7518,5,8,1910,2004,1330,1,3,0,1,116500
9000,5,4,1919,1950,819,1,2,0,0,72000
8600,6,6,1937,1950,1376,2,3,1,1,119500
7200,5,6,1938,1995,1360,1,2,0,1,125500
9786,3,4,1922,1950,1077,1,3,1,1,91000
6780,6,8,1935,1982,754,1,2,0,0,84500
7200,6,6,1930,1950,984,1,3,0,1,90000
12375,5,5,1951,1951,1422,1,3,1,1,137500
11136,6,5,1964,1964,1921,2,4,0,2,150000
21370,5,5,1950,1950,1640,1,3,1,2,131000
6930,5,4,1958,1958,1352,1,3,0,1,130000
8250,5,7,1935,1950,1032,1,2,1,1,125000
5220,5,3,1936,1950,879,1,2,0,1,80000
5500,7,5,2004,2004,1073,2,2,0,1,157000
11235,4,5,1963,1979,1382,1,3,1,2,148000
10791,4,5,1967,1967,1296,2,2,0,2,90000
8414,6,8,1963,2003,1068,1,3,0,1,154500
11327,5,6,1967,1967,1064,1,3,1,2,153600
11777,5,6,1966,1966,1320,1,3,2,2,164500
10366,6,7,1964,1964,934,1,2,0,1,132000
9000,5,6,1966,1966,1059,1,3,0,1,142500
11553,5,5,1968,1968,1159,1,3,1,1,158000
7844,6,7,1978,1978,1400,1,3,1,2,149500
9535,5,5,1967,1967,1458,1,3,1,2,165000
10335,5,6,1968,1993,1721,2,3,1,2,180000
7176,6,6,1978,1978,1040,1,3,1,2,160500
9662,5,4,1977,1977,1967,2,6,0,2,156500
8235,5,4,1977,1977,1949,2,6,0,2,157000
13650,5,5,1958,1958,1920,2,4,1,2,172500
13125,5,4,1957,2000,1803,2,3,1,2,155000
17920,5,4,1955,1974,1779,1,3,1,2,170000
17529,5,5,1924,1950,872,1,2,1,1,105000
10246,4,9,1965,2001,960,0,0,0,1,145000
14175,5,6,1956,1987,1437,1,3,1,2,168000
20355,7,6,1967,1967,1830,1,2,2,2,278000
13050,5,6,1963,1963,1000,1,1,2,2,164000
15593,7,4,1953,1953,2287,2,3,1,2,225000
10820,5,7,1971,1972,810,1,2,0,2,130000
13350,5,5,1974,1974,894,1,3,1,2,142500
1700,7,5,1980,1981,1700,2,2,0,1,148400
5271,7,5,1986,1986,1453,1,2,1,2,190000
9375,4,5,1954,1954,1350,1,3,1,2,146000
6488,5,5,1942,1950,1150,1,3,2,1,128000
7800,5,8,1948,2002,2008,3,3,0,1,225000
19690,6,7,1966,1966,2201,2,4,1,2,274970
19950,6,7,1928,1950,2009,2,4,2,3,235000
19800,6,8,1935,1990,3672,3,5,2,2,415000
11679,5,5,1962,1962,1560,2,3,1,2,182000
12048,5,6,1952,2002,1488,1,3,1,2,135000
10519,5,8,1955,1999,1057,1,3,0,1,137000
9525,6,4,1954,1972,1855,2,4,0,1,136900
9525,6,5,1953,1953,1609,1,5,0,1,149900
6420,5,7,1952,1952,1148,1,2,0,1,123500
8335,5,5,1954,1954,1124,1,3,1,0,93000
7585,5,3,1948,1950,1456,1,4,1,1,91500
11200,6,5,1985,1985,1298,2,3,1,2,180000
12128,6,4,1989,1989,2559,2,4,1,2,209000
9554,8,5,1993,1994,1911,2,3,1,2,215000
9069,6,8,1993,1993,1440,2,2,0,4,224500
11003,7,5,2005,2006,1876,2,3,0,3,229800
7488,7,5,2005,2005,1208,2,2,0,2,183600
7406,7,5,2006,2006,1220,2,2,0,2,194000
6762,7,5,2006,2006,1294,2,2,1,2,193879
11210,7,5,2005,2006,1614,2,3,0,3,221500
8990,7,5,2006,2006,1498,2,2,0,2,204900
8760,7,5,2006,2006,1962,2,3,0,3,239799
13377,6,5,2006,2006,1846,2,3,1,2,233555
11645,7,5,2005,2005,1734,2,3,0,2,260000
11645,8,5,2005,2006,1590,2,2,0,3,294900
10984,7,5,2005,2006,1809,2,3,0,2,209700
9316,7,5,2005,2005,1614,2,3,1,2,225000
9316,7,5,2005,2005,1596,2,3,0,2,181000
10041,8,5,1992,1992,1915,2,3,1,2,220000
36500,5,5,1964,1964,1582,2,4,0,2,190000
21453,6,5,1969,1969,988,1,1,2,2,180000
70761,7,5,1975,1975,1533,2,2,2,2,280000
12000,6,5,1968,1968,1388,2,3,1,2,158900
8846,5,5,1996,1996,914,1,2,0,2,148000
13015,5,6,1996,1996,1100,1,3,0,2,145000
12438,6,5,1995,1995,1499,2,3,1,2,187000
8685,7,5,1998,1998,1425,2,3,0,2,193000
13568,5,5,1995,1995,990,1,3,0,2,156000
9100,7,5,2000,2000,1525,2,3,0,2,235000
9236,6,5,1997,1997,1494,2,3,0,2,217000
10264,7,5,1999,1999,1588,2,3,0,2,214000
9272,7,5,1999,1999,1749,2,3,0,2,196000
13426,7,5,1999,2000,1779,2,3,1,2,217000
13450,7,5,2002,2002,1861,2,3,0,2,200000
14006,7,5,2002,2002,1776,2,3,1,2,192500
13704,7,5,2001,2002,1541,2,3,1,3,205000
10780,5,5,1976,1976,954,1,3,0,2,132500
8340,6,6,1977,1977,1388,1,3,0,1,157500
10385,6,6,1978,1978,1282,2,3,0,3,174000
9920,5,6,1969,1969,971,1,3,1,1,128500
9560,5,7,1972,1972,864,1,3,0,1,128500
9800,5,7,1972,1972,894,1,3,0,2,149900
7200,5,8,1972,1972,864,1,3,0,1,119900
3612,6,5,1993,1994,1320,2,3,0,2,137000
11367,8,5,2002,2002,1989,2,3,1,2,255000
9930,7,5,2002,2002,1762,2,3,0,2,222000
9468,6,5,1999,1999,1755,2,3,1,2,214000
11088,8,5,2002,2002,1358,1,1,1,2,220000
14781,8,5,2001,2002,1787,2,3,1,3,275000
8726,7,5,2002,2002,1909,2,4,0,2,197000
8125,7,5,2002,2002,1654,2,3,0,3,230000
10566,8,5,1999,1999,2214,2,3,1,3,268500
21533,7,5,1996,1997,2049,2,4,1,2,210900
11250,7,5,1998,1998,1939,2,3,1,3,227000
11250,7,5,1995,1996,1995,2,4,1,2,237000
9750,7,6,1998,1998,2097,2,3,1,2,274300
9100,7,5,2004,2005,1836,2,3,1,2,216837
4435,6,5,2003,2003,848,1,1,0,2,133000
4435,6,5,2004,2004,848,1,1,1,2,155900
15611,8,5,2006,2006,1919,2,3,1,2,233230
8810,7,5,2003,2003,1390,2,3,0,2,207000
12393,7,5,2004,2005,1948,2,4,1,2,195000
9135,6,5,2003,2003,1700,2,3,0,2,200000
8581,7,5,2006,2006,1737,2,3,0,2,203160
8400,7,5,2005,2005,1611,2,3,0,2,195800
10084,7,5,2005,2006,1552,2,3,0,3,212900
11645,7,5,2004,2004,1720,2,3,0,2,196500
8772,7,5,2005,2006,1336,2,3,0,2,198000
8846,6,5,2005,2006,1500,2,3,0,2,173900
8461,6,5,2005,2006,1456,2,3,1,2,163990
8767,7,5,2005,2005,1310,2,3,1,2,164990
8777,4,6,1910,2000,1436,2,3,0,2,98000
17755,5,4,1959,1959,1466,1,3,2,2,149900
8877,4,5,1951,1951,1220,1,2,0,2,102000
7840,6,5,1975,1975,1012,2,4,0,0,127500
9400,6,5,1975,1975,980,2,4,0,0,127500
16133,5,4,1969,1969,1176,1,2,0,1,119900
7162,7,5,2003,2004,1724,2,3,1,2,196500
8050,6,5,2002,2002,914,1,2,0,0,117250
11060,7,5,2003,2005,2314,2,3,1,2,229000
3675,5,5,2005,2005,1072,1,2,0,2,145000
3675,6,5,2005,2006,1072,2,2,0,2,140000
3675,6,5,2005,2006,1072,1,2,0,2,142500
2522,7,5,2004,2004,1709,2,3,0,2,134000
2522,7,5,2004,2004,1709,2,3,0,2,130000
2522,6,5,2004,2006,1709,2,3,0,2,130000
2522,7,5,2004,2004,1709,2,3,0,2,137500
3363,7,5,2004,2004,1708,2,3,0,2,130000
6956,4,7,1948,1950,936,1,3,0,1,97900
7822,6,3,1915,1950,1338,2,3,0,2,92000
8707,4,5,1924,1950,1669,1,4,0,1,107000
8410,5,3,1910,1996,1184,1,5,0,0,81000
9738,5,7,1924,1950,1221,1,4,0,1,104900
8172,5,7,1955,1990,864,1,2,0,2,115000
16012,4,4,1954,1968,1482,2,3,1,2,125000
8248,5,7,1918,1950,1250,1,3,0,1,116000
8248,4,4,1922,1950,1414,1,3,1,0,83000
6204,4,5,1912,1950,2230,1,5,0,1,118500
8088,2,3,1922,1955,498,1,1,0,1,35000
11388,4,7,1910,1993,1273,1,3,0,1,121000
7082,5,8,1916,1995,1928,2,5,0,0,160000
8400,6,5,1940,2000,1595,1,2,2,1,140000
10890,5,5,1938,1950,1551,2,3,0,1,137000
6430,6,6,1945,1950,1340,1,3,0,1,128000
7000,7,8,1926,1997,1479,1,3,2,1,160000
13132,5,5,1914,1950,1784,1,4,0,1,138887
4899,6,8,1920,1950,1510,1,3,0,1,149000
6000,5,5,1926,1950,1522,2,4,0,0,102000
9399,7,8,1919,1950,1636,1,4,1,1,167000
7588,7,6,1920,1950,1802,1,4,1,1,200100
10164,5,5,1939,1950,1465,2,3,2,1,131000
6191,5,4,1941,1950,1288,1,4,0,1,112000
9550,7,5,1915,1970,1717,1,3,1,3,140000
21780,6,5,1920,1950,1550,1,3,1,1,195000
11435,8,7,1929,1950,1517,1,3,2,2,230000
12400,5,6,1940,1950,1717,1,2,1,1,194000
11600,4,5,1922,1950,1180,1,2,1,1,137500
11500,7,7,1936,1987,2057,1,3,1,1,250000
8170,7,7,1929,1950,1671,2,4,1,2,218000
16560,6,8,1932,1950,2345,2,4,1,2,239000
12320,7,7,1932,1990,1609,1,3,2,3,199500
14210,6,7,1930,1959,1801,1,3,1,2,210000
14115,6,7,1956,2004,1811,1,2,1,2,230000
12984,5,6,1977,1977,1647,2,3,1,2,217500
15600,5,7,1950,1963,2315,2,4,3,1,257000
15750,5,5,1953,1953,1336,1,2,2,1,157000
16381,6,5,1969,1969,1844,2,3,1,2,223000
7288,5,6,1942,1950,976,1,2,0,1,102000
7000,6,7,1926,1950,1285,1,3,0,2,145400
8534,4,4,1925,1950,672,1,2,0,0,72000
7030,4,6,1925,1950,641,1,2,0,1,85000
8765,4,6,1936,1950,951,1,2,0,1,106500
9060,6,5,1957,1957,1638,2,4,0,1,139000
11040,4,6,1920,1950,1336,1,3,0,1,108000
12366,3,5,1945,1950,729,1,2,0,0,51689
9000,2,3,1949,1950,480,0,1,0,1,35311
9000,5,6,1951,1951,1396,2,4,0,0,115000
8520,3,5,1916,1950,936,1,2,0,0,78000
5748,8,5,2005,2006,1778,2,2,1,2,375000
3842,8,5,2004,2005,1646,2,2,1,2,300000
23580,6,6,1979,1979,1625,2,3,1,2,242500
8385,6,5,1978,1978,1664,2,4,0,2,145000
9116,8,5,2001,2001,1491,2,3,0,2,209000
10530,6,5,1977,1977,1004,1,2,0,2,135000
11080,6,6,1975,1975,1210,2,3,0,2,148000
11070,7,5,1988,1989,1959,3,5,0,3,171000
26178,7,5,1989,1990,2519,2,4,2,2,335000
8239,7,5,1986,1986,1295,2,2,0,1,230000
50102,6,5,1958,1958,1650,1,2,2,2,250764
16669,8,6,1981,1981,1707,2,2,1,2,228000
13811,6,6,1987,1987,1137,2,2,1,2,176000
8049,7,5,1990,1990,1339,2,2,1,2,180000
11170,7,5,1990,1991,2514,2,4,0,2,250000
8098,6,5,2000,2000,1403,2,2,0,2,202000
14331,8,5,2002,2002,1800,2,3,1,3,312500
13618,8,5,2005,2006,1960,2,3,2,3,320000
11443,8,5,2005,2006,2028,2,2,2,3,369900
11577,9,5,2005,2006,1838,2,3,1,3,359900
31250,1,3,1951,1951,1600,1,3,0,1,81500
7020,7,5,1997,1997,1368,2,2,0,4,215000
4500,6,5,1998,1998,1216,2,2,0,2,164000
4500,6,5,1998,1998,1337,2,2,0,2,153500
17217,5,5,2006,2006,1140,1,3,0,0,84500
2665,5,6,1977,1977,1304,1,3,1,1,104500
2665,5,6,1977,1977,1475,2,4,1,1,127000
3964,6,4,1973,1973,2521,2,5,1,2,151400
10172,5,7,1968,2003,874,1,3,0,1,126500
11836,5,5,1970,1970,1652,2,4,0,3,146500
1470,4,6,1970,1970,630,1,1,0,0,73000
1484,4,4,1972,1972,1092,1,3,0,1,79400
13384,5,5,1969,1979,1360,1,3,1,1,140000
1533,5,7,1970,1970,630,1,1,0,0,92000
1533,4,5,1970,1970,1092,1,3,0,1,87550
1526,4,5,1970,1970,1092,1,3,0,0,79500
1936,4,7,1970,1970,1092,1,3,0,0,90500
1894,4,5,1970,1970,1092,1,3,0,1,71000
12640,6,5,1976,1976,1728,2,4,0,2,150900
9297,5,5,1976,1976,1728,2,4,0,2,188000
17400,5,5,1977,1977,1126,2,3,1,2,160000
20000,5,7,1960,1996,1224,1,4,1,2,131000
7937,6,6,1984,1984,1003,1,3,0,2,142500
8885,5,5,1983,1983,902,1,2,0,2,131000
10441,5,5,1992,1992,970,1,3,0,0,132000
10010,5,5,1974,1975,1389,1,2,1,2,170000
9627,7,5,1993,1994,2000,2,3,1,3,188000
